location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
06,0,0.25,448.5660752177349,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.25,19.88293601614988,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.25,0.6487847616905646,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.25,6.48481233381378,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.25,3.7700560363450095,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.25,338.17930578295903,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.25,30.326824652163758,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.25,6.5329205668640915,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.25,22.940947882569464,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.25,81.15456837260201,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.25,26.8313830417537,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.25,0.008209829787620885,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.25,11.128135985999695,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.25,10.22519734060317,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.25,58.893502604488965,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.25,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.25,14.346018259656336,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.25,55.49122379420492,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.25,43.66655129550208,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.25,8.189655390681692,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.25,10.767541898007554,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.25,34.110445975899665,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.25,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.25,0.5916732651775116,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.25,32.06477673684626,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.25,7.519690744697047,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.25,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.25,16.27304596836079,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.25,99.0441372985968,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.25,17.658936545874532,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.25,1.0226009099758784,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.25,487.57009628760954,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.25,7.194041565301145,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.25,32.80332314838417,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.25,110.50899586504102,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.25,0.35479716335532585,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.25,6.788457136983834,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.25,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.25,24.89421356310371,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.25,233.3854610486437,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.25,12.684610507681445,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.25,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.25,18.91488490727879,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.25,22.598864744203073,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.25,2.787647239737103,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.25,20.17627967414249,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.25,4.15736158958697,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.25,34.80889350023739,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.25,3274.2187621221938,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.3,42.05974198493759,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.3,3.979397047854624,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.3,438.91850214397743,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.3,2.256607273502296,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.3,462.1187911312454,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.3,21.442367319567502,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.3,1.3884213154355436,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.3,7.077778219002002,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.3,4.14073584065767,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.3,349.35168830364915,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.3,33.556129412365316,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.3,7.087374059251301,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.3,24.446132139381625,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.3,84.86091699704794,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.3,29.044575411568292,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.3,0.5909058375433133,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.3,12.070791309586488,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.3,11.652249758130273,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.3,61.30259440706057,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.3,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.3,15.57602830736605,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.3,57.75568339708595,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.3,46.53994254251972,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.3,9.767274854830887,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.3,11.98264612008783,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.3,36.32103266124299,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.3,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.3,1.0380637339825833,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.3,33.8352040501627,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.3,8.187393685737115,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.3,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.3,17.478551950295444,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.3,103.22632337000074,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.3,20.173675012648058,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.3,1.3526963633897664,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.3,508.7906733550617,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.3,8.52293787302421,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.3,35.05263870980926,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.3,115.24275272689218,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.3,0.6524305031567159,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.3,7.979541504030865,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.3,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.3,27.163726143033173,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.3,242.20781315830644,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.3,13.617071489614897,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.3,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.3,20.88186867625153,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.3,24.816390237056307,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.3,3.4112788527777487,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.3,21.903814193310243,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.3,4.726641185544202,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.3,36.25963598553071,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.3,3371.368650518744,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.35,43.94405417175734,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.35,4.404097221337773,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.35,453.9536347043083,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.35,3.0919822815816302,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.35,475.2435928990557,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.35,22.793122637560778,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.35,2.124743381396223,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.35,7.671728195072566,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.35,4.601945890775777,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.35,358.61911934354714,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.35,36.28737819376626,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.35,7.682096080682296,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.35,26.277038945266746,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.35,88.50481571449461,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.35,30.814502652644958,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.35,1.250761317701931,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.35,13.072402722077952,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.35,12.928843655517976,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.35,64.33819853170196,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.35,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.35,16.85288363588671,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.35,60.02966078606122,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.35,49.36906425914725,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.35,11.622740944475694,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.35,13.053989455271829,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.35,38.122236387167995,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.35,0.14595719195645793,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.35,1.5429499936261142,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.35,35.62591003262965,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.35,8.770810693002522,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.35,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.35,18.867596455648933,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.35,107.01130339419564,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.35,22.500286777342726,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.35,1.6832907804301918,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.35,528.4620589162273,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.35,9.73432479587371,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.35,36.950385895972644,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.35,119.72274847720617,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.35,0.9119508828036674,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.35,9.063114268608079,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.35,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.35,29.172929281579034,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.35,249.2634610001585,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.35,14.550230131573931,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.35,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.35,22.98886434530558,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.35,26.59863566522513,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.35,4.002771208672936,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.35,23.407381238685726,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.35,5.276292851509738,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.35,38.04062657446389,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.35,3447.457152761707,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.4,46.05637618391962,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.4,4.832078926061085,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.4,465.96388651474655,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.4,3.8682553949098346,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.4,488.51675736836626,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.4,24.39669394248548,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.4,2.877817724033119,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.4,8.388848408022238,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.4,5.019989042276608,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.4,368.7699396761693,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.4,38.88454167927833,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.4,8.137592232733178,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.4,27.85964735859964,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.4,91.7364118129576,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.4,32.62204837252332,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.4,1.8039886420721456,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.4,13.996537879791706,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.4,14.29309550059601,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.4,66.75042915381145,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.4,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.4,18.038849454146977,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.4,62.49069733434295,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.4,51.57893445114462,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.4,12.87356879508562,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.4,14.03498878425752,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.4,40.39454893882206,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.4,0.4824301770615053,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.4,1.9549595611863089,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.4,37.62709361814151,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.4,9.472247052747171,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.4,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.4,20.190273370821636,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.4,110.560726436344,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.4,24.7905541174718,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.4,1.97124597006778,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.4,550.0122023840021,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.4,10.92737305367809,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.4,38.948031843200354,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.4,125.1931305037636,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.4,1.1392339806089646,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.4,10.285634213482737,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.4,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.4,31.2923916964002,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.4,256.92917323524716,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.4,15.49144124545434,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.4,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.4,24.69541364537348,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.4,28.353513229943136,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.4,4.650744623985776,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.4,24.68639689720787,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.4,5.812584982618702,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.4,39.58547782812073,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.4,3509.276981484123,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.45,48.00531714277153,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.45,5.315161274909815,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.45,479.4524174028516,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.45,4.654708344244329,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.45,499.93296298501025,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.45,25.960840185925555,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.45,3.670185476189753,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.45,9.099964496034286,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.45,5.416662215418484,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.45,378.91445457450277,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.45,41.34957028732906,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.45,8.777873124757487,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.45,29.444063733510227,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.45,95.04682536834473,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.45,34.14074907645366,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.45,2.4318854358200204,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.45,15.064332766258262,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.45,15.627400651919583,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.45,69.45139800853183,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.45,0.03704902514330091,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.45,19.33921197368714,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.45,65.07339993422927,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.45,54.038951623225536,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.45,14.663313777348408,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.45,15.067925353686347,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.45,42.020069519341824,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.45,0.7968767943131819,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.45,2.36091881323007,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.45,39.48490427197947,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.45,10.055496432079563,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.45,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.45,21.621201069456376,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.45,114.50895778354543,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.45,26.851144810509766,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.45,2.275005053654932,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.45,567.0671657449645,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.45,12.044392369139244,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.45,41.01462197390344,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.45,129.69559391624074,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.45,1.4423989748638026,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.45,11.146567691027368,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.45,0.04067708121477813,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.45,33.72367230142369,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.45,264.7317122850428,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.45,16.338885830546698,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.45,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.45,26.454504794086237,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.45,30.294116699356135,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.45,5.323215567032074,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.45,25.978415249830977,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.45,6.392679051261452,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.45,41.18494281627853,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.45,3576.952261956192,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.5,50.237985297795895,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.5,5.814926428562398,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.5,493.87675505504967,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.5,5.6342017172094225,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.5,511.8191406217324,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.5,27.550068745409916,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.5,4.506357481285213,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.5,9.86037033948944,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.5,5.872863259378341,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.5,390.0254701762119,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.5,43.70387364800669,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.5,9.345052965515222,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.5,30.807891487539322,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.5,98.46921585115568,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.5,35.8581989190942,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.5,2.939371615693509,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.5,16.0878334377684,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.5,17.110164003153592,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.5,72.38452847125029,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.5,0.3718351376287093,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.5,20.702874874211684,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.5,67.61200546910969,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.5,57.40652997168517,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.5,16.4487865079179,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.5,16.233962301812657,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.5,44.264902338581756,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.5,1.1028684784394696,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.5,2.787183334264395,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.5,41.05710614594289,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.5,10.621320126069497,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.5,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.5,22.76075191790611,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.5,118.68343090345871,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.5,28.967934235593997,2024-11-30,2024-11-30,quantile,wk inc flu hosp
